BATF3,7.841975336
PPP1R16B,7.620838858
LINC00869,7.516481318
MID1IP1,7.264940217
GRSF1,7.150089415
THBS1,7.118052792
AUH,6.972046725
FSTL1,6.953929785
MARCKSL1,6.778947748
VMO1,6.760002494
SOCS2,6.71648227
GCSAM,6.652337822
GADD45A,6.61812396
LMNB1,6.560325553
GADD45B,6.504930425
SLAMF7,6.502600402
DUSP1,6.479439764
PIM1,6.465357959
A4GALT,6.45102857
FLT3,6.441342638
IL15,6.425930832
SAT1,6.399934417
TAMALIN,6.396905193
PLAT,6.375879655
CFP,6.359288019
SLC1A2,6.355149981
MARCKS,6.310202144
PNMA1,6.289688304
SLCO5A1,6.288658001
CASZ1,6.266155547
UBXN2A,6.262173961
ZNF436,6.259621682
SERPINB10,6.222572264
ALOX15B,6.199421154
SHF,6.191348241
DAPP1,6.13633773
NFKB2,5.983455537
MAP3K1,5.972710568
LINC00623,5.972343612
CYTIP,5.953112427
PLK2,5.942388629
BTG1,5.906861409
TRIP10,5.905898092
ITGB8,5.878388306
IL32,5.856575874
PMAIP1,5.844103611
EHF,5.839615863
SLC2A1,5.830232721
ATF3,5.828717983
ARMC9,5.824629311
ALPK2,5.823270424
IRF1,5.792193717
IRF7,5.781456035
MTSS1,5.766967092
TXN,5.711880101
IL23A,5.711239749
PPP1R15B,5.702134626
TRAF1,5.683285795
RAB9A,5.665140458
EBI3,5.621773552
ATF4,5.620950766
PDE4B,5.586004749
LAD1,5.577750274
NFIL3,5.537003034
NSUN7,5.523778767
MAP3K14,5.505463904
ARNTL2,5.502873005
GRAMD1A,5.471222745
SNX11,5.470515999
ARAP2,5.464150545
TRIM69,5.445345313
KLF6,5.441816997
HAX1,5.440340951
ZBTB10,5.437104537
RPL41P2,5.435225281
EIF1,5.43134797
EEF1A1P9,5.430905774
PRDM1,5.415658369
GPR132,5.415097824
UPB1,5.41313762
TIPARP,5.398676056
CLIC2,5.3829691
TBCEL,5.378156623
PTGIR,5.374104455
SOCS1,5.371462591
COL9A2,5.365922401
HSPA2,5.356886898
DUSP5,5.354940283
GLS,5.349207598
ASS1,5.342772225
ETV3,5.336992324
PIM3,5.335872207
PSEN2,5.333476271
RUBCN,5.32308097
TBC1D13,5.306296832
ABTB2,5.288656845
DUSP4,5.282828389
HMG20B,5.281019997
RCSD1,5.252552114
ZFAS1,5.245802109
CHST3,5.244350725
HOMER2,5.227487604
TRADD,5.196635837
ARHGAP45,5.195260443
RND1,5.194283205
ITIH1,5.189970464
CYTH1,5.179740944
ANKRD33B,5.171818197
FAM118A,5.167187235
BIRC3,5.141216125
RN7SL5P,5.140811448
CERS4,5.140314162
RHOF,5.139899732
ZER1,5.138105607
IER2,5.132638902
LMNB2,5.12315617
FAM131C,5.118190852
RPS19,5.116308
HES1,5.115502994
PHGDH,5.110642058
CHST7,5.085687751
ASMTL,5.081878278
GNA13,5.07754184
CEP120,5.07457376
RAP2B,5.048372144
ALG2,5.042028105
ADTRP,5.034994788
TVP23A,5.034450364
DUSP16,5.0337324
BIRC2,5.024817594
MPC2,5.022952234
TUBB2B,5.02081883
SIAH2,5.020591232
ISG20,5.018413652
TNFSF9,5.014015655
EEF1D,4.999780035
PNRC1,4.9936929
ACOT9,4.979964801
MGLL,4.975413748
SYNPO2,4.974206965
NID1,4.971055371
SNHG12,4.969373845
MELTF,4.954367565
NFKBID,4.936141068
H6PD,4.924478886
H2AZ1,4.919024888
IGFBP4,4.918874309
CHASERR,4.911117464
INSM1,4.899389867
TCP11L2,4.897862063
EEF1A1P13,4.896746755
RHOB,4.894866471
TREML1,4.871714292
PELP1,4.864532048
RPS27A,4.854607535
TSC22D2,4.844054105
SEMA7A,4.84218547
FOXD4L6,4.838573291
CYRIA,4.838037913
GPR157,4.818259348
ETV3L,4.807769912
PDGFC,4.804336407
TSPAN33,4.799836227
RPL18,4.798829536
CCDC28B,4.794934432
EEF1A1P6,4.790532444
IER5,4.788156441
C6orf223,4.787289083
RPL10,4.785431035
CCNG2,4.782473588
FSCN1,4.780553755
CLU,4.780186574
RUFY3,4.775493928
IGSF8,4.754947823
USP12,4.752329435
REL,4.752117222
ZHX2,4.746177289
CD83,4.740303597
LINC01388,4.734951375
C4orf46,4.727574278
RELB,4.726279536
H2AC13,4.72436346
MALT1,4.720518571
RFTN1,4.706248136
RPL13A,4.694971027
TNFSF13B,4.690028245
NUB1,4.687737774
ACVR1C,4.681988964
SOX5,4.677061941
SINHCAF,4.667711865
ITGA1,4.663846206
TGIF1,4.662081532
RPL21P16,4.660730462
IFRD1,4.658525556
ADAM12,4.658011217
HSPA1B,4.653491539
CREBRF,4.647067103
TNFRSF4,4.646835926
TMCC3,4.620415494
CERS6,4.612591914
SCARNA21,4.603493499
SLC38A1,4.593288012
SVIP,4.588622259
N4BP2L1,4.587797216
TNFAIP3,4.583927192
CDYL2,4.574680146
IDO1,4.570305917
CXCR5,4.569428754
BHLHE22,4.56589828
UBXN1,4.565433203
ARPP19,4.564072433
PLEKHG1,4.558802085
SIL1,4.558294336
KCNN1,4.556744095
SNHG6,4.552106814
SIAH1,4.550979766
EEF1A1P11,4.548937321
UBE2Z,4.534603534
SMAP2,4.530872119
GARS1,4.522187443
RNF144B,4.51654176
FOXD4L3,4.509652513
PKN3,4.506404875
MAP3K8,4.495748148
TBC1D9,4.484108407
CDKN1A,4.481130845
RPL21,4.479852182
ISCU,4.47979694
DAPK1,4.477990912
NOP53,4.470536636
STK4,4.463226296
SCARNA7,4.461707157
PSME1,4.458942198
H2AC11,4.457873083
TUBB2A,4.449116509
CHRFAM7A,4.43959463
SNHG8,4.437348738
MAP2K1,4.435360669
DSG2,4.430714524
PALLD,4.42827804
TSC22D3,4.425929456
LINC02384,4.42476032
VTN,4.420713135
CRIP1,4.417007681
CEP135,4.414102129
CD70,4.408525778
RNF145,4.402605064
HIP1R,4.395779286
PPP1R15A,4.393372595
CAMKK2,4.390512948
ZBTB17,4.38314811
ANKLE2,4.380863188
ACSM1,4.377227168
BASP1,4.37414162
TMEM39A,4.371715581
TNFRSF9,4.370147333
PLCB3,4.366514518
FYN,4.366164406
H3C1,4.365699118
NPR1,4.364357524
HLA-F,4.356511276
HCP5,4.350607328
EEF1A1,4.349514484
AHRR,4.348744407
EEF1A1P5,4.342194947
TRAFD1,4.341070656
CBS,4.335679192
SEC61B,4.325998056
H2AC6,4.321932681
RPL10P16,4.318772848
CCNA1,4.315779992
TNIP2,4.314000287
TTYH2,4.30661361
ECE1,4.30214678
EPS15,4.299484479
ATF4P3,4.298944919
TBC1D10A,4.298718656
LSP1,4.296315337
PRR34-AS1,4.295112333
MAFF,4.291321609
PATJ,4.28495787
RPS25,4.282821554
MYO1G,4.28153247
TMCC2,4.276203233
S1PR1,4.275811116
WHAMMP4,4.272903144
FOXD4L1,4.269019947
NQO2,4.261285453
RGS1,4.258448978
VOPP1,4.256919529
OPTN,4.255102303
SRSF12,4.250533534
TBC1D4,4.2413701
NIBAN1,4.23839762
NMRK1,4.234866647
SGPP2,4.23260329
CCNI,4.230198606
APBA3,4.225691902
L3MBTL4,4.22454232
ATG101,4.223466883
H1-10,4.221227294
ANXA6,4.218318412
EEF1A1P12,4.205258658
FOXD4,4.200017626
DDIT4,4.195443164
THAP3,4.194731707
TOR3A,4.194493235
HSPA1A,4.194465837
B2M,4.186400271
RABGAP1L,4.185825328
JUND,4.185788125
PADI2,4.181704287
RPS3A,4.179028495
TAF5L,4.17810253
SINHCAFP2,4.169329669
TRAF2,4.165742831
SLC9A9,4.165210258
JADE3,4.165067989
GABARAPL2,4.162428813
CDK2,4.162288429
NLRC5,4.157631452
SLC2A6,4.154211401
DIXDC1,4.152165371
CHAC1,4.151309556
PIM2,4.148993643
PSMB9,4.145112669
H4C3,4.143965167
