ETS2,36.48994869
MMP19,8.864113418
G0S2,8.666954626
ITGB2,8.298006687
GAA,7.788840606
PTGS2,7.75940852
CTSA,7.600836987
ZFP36,7.566719629
CORO1A,7.500282332
GUSB,7.498927244
CD4,7.455880129
APLP2,7.360912928
MAN2B1,7.245571551
IL6,7.208300204
PRKACA,7.093467849
ECM1,7.069419769
PTX3,7.019439859
LRP1,7.017976418
SLCO2B1,6.996252497
HEG1,6.982280655
TPCN1,6.931759807
CD93,6.930065302
TMC8,6.774412368
ITGAX,6.73006556
SLC2A9,6.726234397
ADIRF,6.72291555
ARHGAP4,6.719672413
TNFSF9,6.713304877
QSOX1,6.603340486
ITGAM,6.571833837
TPP1,6.555961691
MAN2B2,6.532105878
STAB1,6.507106551
MYO7A,6.479669498
TNFRSF9,6.470413444
RND1,6.456090037
LAMB3,6.408121003
PLCB2,6.359737134
TNFAIP3,6.284471554
PLBD2,6.276747864
SOCS3,6.264081173
MRPS24,6.232069908
EPAS1,6.220386418
FCGRT,6.202478547
BLVRB,6.20153147
MAMLD1,6.185792213
CD14,6.18389004
MCOLN1,6.109058468
RGS16,6.087732167
TNFRSF21,6.076831329
PLA2G4A,6.070235396
MMP9,6.062659757
NAV1,6.055485533
MRC2,6.052599982
EMILIN2,6.031575908
PLB1,6.018852547
DENND5A,5.988315028
VEPH1,5.965565202
A2M,5.947962982
VSIG4,5.928396009
ADAMTS4,5.927632104
CAMK1,5.918965014
ABCA7,5.913611243
MAP4K4,5.876843108
DUSP2,5.84959897
TIMP2,5.846387413
DGKA,5.832239709
RRAGC-DT,5.79876463
HEXA,5.777880258
SLC12A5-AS1,5.777092375
NFKB1,5.7422881
NABP1,5.738582297
DENND4C,5.703051899
ARSA,5.679731416
CHID1,5.679006513
PLPP3,5.669699918
TECR,5.65151746
ITGB5,5.650648047
SLC4A7,5.634765517
PSAP,5.608711876
INSR,5.587645319
FCGBP,5.562425929
OSR2,5.54796148
PNPLA6,5.517251781
SPARC,5.49911899
GANAB,5.49455243
APP,5.488252089
PIGT,5.456930738
C1orf162,5.447154381
PTGS1,5.445189491
GALNT2,5.442570376
COLGALT1,5.395091813
MIR3945HG,5.361401078
DHCR24,5.30400776
CD99,5.302977281
KCNQ1,5.300152482
TBXAS1,5.287516262
GAS7,5.263731234
ARHGAP26,5.251422371
FBN2,5.244522478
CYSTM1,5.223702137
ZNF185,5.217209511
FKBP8,5.214433719
AGRN,5.181667345
SEC23B,5.170753713
SGPL1,5.157486778
MAP3K8,5.152211131
CD33,5.13629681
TTYH3,5.135841578
FOXRED2,5.126502726
EXT1,5.123759806
NEMP1,5.118114647
AP1B1,5.108880905
BIN1,5.094209355
BCL11A,5.082113639
BSG,5.065568785
RPN2,5.061758542
P3H2,5.058791393
RNF130,5.042427325
COL23A1,5.036688503
PLEKHA4,5.017500467
CLASP2,5.016694786
GJB2,5.013577591
CASZ1,5.012283736
CTSD,5.009717515
CNN2,4.997646885
ACP3,4.996051323
PYGL,4.988294396
PLD3,4.967405127
LIPA,4.959528732
GPR84,4.953859159
SELENOP,4.940828204
TNFSF15,4.937256109
FOLR2,4.929712948
FMN1,4.924276481
COTL1,4.912571485
SCARB1,4.910383172
LAMP1,4.884214165
DHRS7,4.863980017
TLR4,4.86243454
FUCA1,4.858385321
FADS2,4.833747584
CLN3,4.831540398
CAPZB,4.818363504
MEFV,4.811548305
CPVL,4.804152382
KCNAB2,4.803089318
RASGRP4,4.785169078
PDIA4,4.76819509
QPRT,4.756934054
IRF8,4.754747556
PARVG,4.751784881
NOCT,4.743142653
ADAM8,4.741648246
TIMP1,4.735685386
CD163,4.729733339
ABCA2,4.727552679
ERCC1,4.719074762
MEGF8,4.711475501
UBXN11,4.69732353
CCNB1,4.689896705
LAMB2,4.671839706
TNFAIP2,4.661407143
IDH1,4.651911216
DDOST,4.636568453
ZBTB32,4.628600545
CD209,4.621905644
DUSP1,4.621853677
HEXB,4.615174886
CNPY3,4.615006482
PLTP,4.594660311
ADAM15,4.593552207
PTGFRN,4.585493712
F13A1,4.577440236
MFHAS1,4.559485225
RNASET2,4.550376468
WNK1,4.543233333
SIGLEC10,4.53609571
FASN,4.515724677
CELSR1,4.515582736
CYRIA,4.510259778
CPQ,4.50362396
GSTM3,4.494136544
IL1B,4.486557484
GLMP,4.478349836
P4HB,4.465132303
FADS1,4.464038085
SCN1B,4.463606034
ARHGDIB,4.452195129
PLP2,4.449736342
CPD,4.444384158
NAAA,4.444342892
RAB29,4.442858377
