chr1	713720	714824
chr1	752271	752845
chr1	762064	763277
chr1	894124	894673
chr1	896014	896647
chr1	901801	902404
chr1	935171	935385
chr1	935618	936269
chr1	948063	949503
chr1	954894	956626
chr1	968848	969142
chr1	995160	995374
chr1	999004	999689
chr1	999744	1000236
chr1	1004109	1004923
chr1	1050774	1051565
chr1	1092899	1094363
chr1	1136001	1137303
chr1	1140960	1141924
chr1	1143735	1144033
chr1	1147853	1148511
chr1	1148718	1149009
chr1	1149118	1149527
chr1	1166432	1167476
chr1	1167641	1168146
chr1	1208276	1209305
chr1	1209361	1209936
chr1	1240278	1241219
chr1	1242642	1244611
chr1	1259391	1260799
chr1	1283847	1284800
chr1	1284925	1285450
chr1	1309643	1311728
chr1	1333895	1334792
chr1	1334884	1335854
chr1	1341783	1343604
chr1	1406398	1407741
chr1	1440352	1440840
chr1	1446573	1448038
chr1	1508698	1511184
chr1	1542213	1542656
chr1	1542731	1543216
chr1	1549346	1551934
chr1	1590204	1591020
chr1	1591283	1591499
chr1	1623668	1624808
chr1	1655473	1656300
chr1	1656362	1656595
chr1	1677073	1678085
chr1	1706927	1707387
chr1	1709019	1712615
chr1	1713627	1714590
chr1	1772741	1772992
chr1	1773169	1773400
chr1	1800690	1800898
chr1	1821099	1823315
chr1	1840071	1840611
chr1	1840752	1841169
chr1	2064355	2064585
chr1	2120705	2121039
chr1	2121115	2121486
chr1	2125694	2127027
chr1	2135918	2136177
chr1	2136796	2137023
chr1	2143856	2145029
chr1	2158349	2159281
chr1	2160205	2160761
chr1	2160834	2161223
chr1	2165447	2166653
chr1	2177794	2178293
chr1	2186624	2187318
chr1	2187559	2187993
chr1	2221836	2222333
chr1	2222459	2222996
chr1	2231521	2232591
chr1	2245853	2246691
chr1	2322629	2323007
chr1	2323189	2323955
chr1	2343208	2344900
chr1	2457193	2458427
chr1	2477764	2481283
chr1	2486551	2489060
chr1	2502072	2502389
chr1	2504772	2505037
chr1	2505190	2505752
chr1	2506884	2508267
chr1	2508489	2510612
chr1	2512929	2515824
chr1	2516027	2518434
chr1	2573878	2574772
chr1	3223286	3223522
chr1	3229455	3230430
chr1	3237268	3237472
chr1	3420505	3420729
chr1	3421146	3421413
chr1	3447670	3447938
chr1	3541020	3541356
chr1	3541493	3542119
chr1	3566248	3566578
chr1	3663542	3663961
chr1	3712492	3713456
chr1	3773065	3774095
chr1	3807208	3807558
chr1	3807801	3808254
chr1	3816122	3817987
chr1	4067932	4068141
chr1	6051607	6052645
chr1	6085704	6089132
chr1	6116353	6116874
chr1	6116982	6117333
chr1	6118761	6119152
chr1	6119413	6119826
chr1	6123212	6123647
chr1	6123755	6124670
chr1	6258817	6260442
chr1	6265638	6266333
chr1	6269057	6269275
chr1	6295438	6296149
chr1	6320436	6320674
chr1	6350557	6351057
chr1	6351165	6352432
chr1	6368192	6368392
chr1	6418344	6420540
chr1	6453126	6454489
chr1	6614046	6614710
chr1	6639650	6642018
chr1	6642132	6642628
chr1	6660230	6664703
chr1	6672656	6673631
chr1	6673717	6675469
chr1	6684340	6686191
chr1	6761132	6762122
chr1	6803276	6804148
chr1	6844008	6845202
chr1	6845418	6846638
chr1	6860589	6861315
chr1	6862172	6862541
chr1	7609142	7609395
chr1	7609726	7610013
chr1	7712498	7712701
chr1	7764790	7764995
chr1	7765252	7765452
chr1	7830429	7832356
chr1	7843375	7844230
chr1	7844291	7844726
chr1	7871387	7871719
chr1	7872088	7872351
chr1	7980410	7980776
chr1	7980905	7981378
chr1	7982217	7982487
chr1	8000308	8003054
chr1	8013631	8014923
chr1	8020413	8022842
chr1	8030841	8031060
chr1	8048809	8049054
chr1	8062261	8063552
chr1	8064640	8065311
chr1	8065413	8065861
chr1	8085869	8086389
chr1	8107057	8107264
chr1	8107407	8107996
chr1	8144205	8144467
chr1	8157001	8157575
chr1	8157909	8158183
chr1	8164959	8165291
chr1	8166596	8166870
chr1	8167117	8167445
chr1	8181233	8181755
chr1	8187373	8187636
chr1	8271827	8272108
chr1	8277335	8277642
chr1	8343084	8343840
chr1	8455586	8455829
chr1	8483269	8483783
chr1	8483891	8484746
chr1	8487763	8488045
chr1	8488118	8488384
chr1	8536220	8536680
chr1	8583605	8584011
chr1	8584736	8584936
chr1	8585126	8586133
chr1	8598238	8598755
chr1	8600180	8600742
chr1	8600814	8601891
chr1	8689277	8689565
chr1	8689801	8690001
chr1	8762226	8763601
chr1	8772526	8772735
chr1	8772913	8773539
chr1	8876919	8878601
chr1	8931870	8932081
chr1	8933956	8934460
chr1	8935377	8935717
chr1	8935777	8936510
chr1	8936642	8940772
chr1	8950106	8950321
chr1	8953518	8953828
chr1	8953910	8954260
chr1	9068079	9068314
chr1	9070806	9071160
chr1	9129092	9129628
chr1	9129838	9130177
chr1	9171216	9171444
chr1	9172250	9172502
chr1	9179381	9179771
chr1	9179936	9183109
chr1	9186121	9186321
chr1	9186597	9187760
chr1	9187914	9190044
chr1	9194959	9195623
chr1	9203066	9203659
chr1	9221661	9221865
chr1	9222153	9225631
chr1	9233876	9234415
chr1	9234809	9235064
chr1	9238876	9243707
chr1	9255853	9256479
chr1	9256728	9257004
chr1	9261793	9262133
chr1	9267573	9267809
chr1	9291841	9292332
chr1	9293231	9297196
chr1	9297448	9299846
