chr1	713802	714290
chr1	1310558	1311193
chr1	1447110	1447613
chr1	1510223	1510913
chr1	1549721	1550274
chr1	1550448	1551062
chr1	1590252	1590764
chr1	1655519	1656115
chr1	2064764	2065143
chr1	2159137	2159354
chr1	2322642	2323296
chr1	2344001	2344177
chr1	2477575	2478939
chr1	2479273	2480532
chr1	2487212	2488097
chr1	2504932	2505227
chr1	2509607	2510100
chr1	2516876	2517245
chr1	2517814	2518365
chr1	3223475	3224013
chr1	3229533	3230078
chr1	3816692	3818074
chr1	6123730	6124170
chr1	6259624	6259940
chr1	6453260	6454130
chr1	6662600	6663983
chr1	6673510	6673860
chr1	6844123	6845498
chr1	7830900	7831887
chr1	7843905	7844258
chr1	8014038	8014562
chr1	8021387	8021999
chr1	8143851	8144154
chr1	8164574	8165306
chr1	8938113	8939223
chr1	9129634	9130097
chr1	9189190	9189756
chr1	9223722	9224426
chr1	9299565	9300177
chr1	9335688	9336087
chr1	9488761	9489228
chr1	9599248	9599523
chr1	9704626	9705186
chr1	9970219	9970949
chr1	10092752	10093175
chr1	10438173	10438942
chr1	10448236	10448616
chr1	10458766	10459151
chr1	10463631	10464198
chr1	11025049	11026244
chr1	11072473	11073024
chr1	11322597	11322858
chr1	11865883	11866522
chr1	11967861	11970335
chr1	12039895	12040545
chr1	12079292	12079579
chr1	12147670	12148387
chr1	12193026	12193528
chr1	12203417	12204185
chr1	14942102	14942517
chr1	15495067	15495418
chr1	15505236	15505863
chr1	15550815	15551410
chr1	15585359	15585964
chr1	15587226	15588434
chr1	15742355	15743148
chr1	15850283	15851915
chr1	15853050	15853550
chr1	15930118	15930589
chr1	16007154	16007611
chr1	16161911	16162987
chr1	16163472	16164099
chr1	16173949	16174381
chr1	16292591	16293010
chr1	16693448	16694485
chr1	16839900	16840721
chr1	17222608	17223689
chr1	17231161	17232315
chr1	17240175	17240866
chr1	17467796	17468294
chr1	19229083	19229740
chr1	19252915	19253397
chr1	19278057	19278803
chr1	19536242	19537030
chr1	19784183	19784523
chr1	19835287	19835901
chr1	20016239	20016680
chr1	20208743	20209104
chr1	20930079	20930683
chr1	20987837	20988246
chr1	21588226	21588560
chr1	21650809	21651494
chr1	21660544	21661250
chr1	21671997	21672377
chr1	21934128	21934742
chr1	22345590	22346188
chr1	22351558	22352800
chr1	22366284	22366611
chr1	22374866	22375384
chr1	22778169	22778698
chr1	22962779	22963369
chr1	23172936	23173431
chr1	23303041	23303365
chr1	23495887	23496637
chr1	23670533	23671310
chr1	23694388	23695691
chr1	23893748	23894083
chr1	23903691	23904251
chr1	24285469	24286541
chr1	24516615	24517152
chr1	24518265	24518813
chr1	24829293	24829503
chr1	24968995	24970049
chr1	25035446	25035775
chr1	25054083	25054344
chr1	25068589	25069304
chr1	25071228	25072138
chr1	25283580	25283882
chr1	25291367	25292318
chr1	25292636	25293427
chr1	25348944	25349751
chr1	25360151	25360790
chr1	25436987	25437322
chr1	25444818	25445630
chr1	25466623	25467198
chr1	25573845	25574527
chr1	25756693	25757634
chr1	26324384	26324886
chr1	26560155	26560881
chr1	26602172	26603007
chr1	26606217	26606580
chr1	26615335	26616410
chr1	26632915	26633366
chr1	26758571	26758982
chr1	26868359	26869182
chr1	26907363	26907847
chr1	26946719	26948268
chr1	27018649	27019952
chr1	27021746	27022196
chr1	27328430	27328926
chr1	27339367	27339813
chr1	27438285	27438941
chr1	27744959	27745141
chr1	27957676	27958723
chr1	28099355	28099792
chr1	28190736	28191097
chr1	28208643	28209136
chr1	28210939	28211838
chr1	28211960	28212456
chr1	28240653	28241523
chr1	28389268	28389708
chr1	28414739	28415540
chr1	28437050	28437468
chr1	28437606	28438143
chr1	28439177	28439965
chr1	28449739	28450492
chr1	28562114	28562710
chr1	28573680	28573991
chr1	28585256	28586015
chr1	28655308	28655868
chr1	28879372	28879570
chr1	28974519	28975939
chr1	29557199	29557576
chr1	31190885	31191593
chr1	31229170	31230027
chr1	31253358	31253633
chr1	31769367	31769928
chr1	31956071	31956764
chr1	32071516	32071803
chr1	32109891	32111162
chr1	32403922	32404391
chr1	32511487	32511771
chr1	32757447	32758049
chr1	33115949	33116671
chr1	33430390	33430677
chr1	33446271	33447037
chr1	33450261	33451210
chr1	33454652	33455183
chr1	33457802	33458896
chr1	33490380	33490788
chr1	33502101	33502737
chr1	33526449	33526700
chr1	33592791	33593286
chr1	33812344	33812818
chr1	33899287	33899667
chr1	33926657	33927155
chr1	35497215	35497688
chr1	35709333	35709770
chr1	35734140	35734370
chr1	36614890	36615590
chr1	36689649	36690494
chr1	36765441	36765920
chr1	36839309	36840516
chr1	36851446	36852632
chr1	36916052	36916466
chr1	36951971	36952909
chr1	37942432	37943163
chr1	38061291	38061869
chr1	38156033	38156399
chr1	38157860	38158165
chr1	38273830	38274147
chr1	38366905	38367638
chr1	38397173	38397639
chr1	38455645	38456070
chr1	38477871	38478815
chr1	38800514	38801126
chr1	39325258	39325724
chr1	39657874	39658101
chr1	40311259	40311888
chr1	40505310	40506790
chr1	40851207	40851820
chr1	40974127	40974666
chr1	40996884	40997386
chr1	41328004	41328300
chr1	41445262	41445660
chr1	42192958	42193508
chr1	42194367	42194769
chr1	42204387	42205342
chr1	42207993	42208310
chr1	42234124	42234451
chr1	42501627	42501764
chr1	43147766	43148097
chr1	43232700	43233056
chr1	43282625	43283188
chr1	43833229	43834305
chr1	44115109	44116134
chr1	44440148	44440781
chr1	45139883	45140449
chr1	45142064	45142690
chr1	45186739	45188065
chr1	45195912	45197192
chr1	45240927	45241566
chr1	45265283	45266122
chr1	45272795	45274301
chr1	45284934	45285872
chr1	45768949	45769802
chr1	46152219	46153217
chr1	46216006	46216733
chr1	46806041	46806834
chr1	47060852	47061204
chr1	47779864	47780374
chr1	47903147	47903775
chr1	51425681	51426309
chr1	51769474	51769822
chr1	52344344	52345082
chr1	52520761	52521389
chr1	52831832	52832201
chr1	53168688	53169084
chr1	53662276	53662537
chr1	53791501	53792254
chr1	54411145	54411970
chr1	54518904	54519368
chr1	54703944	54704895
chr1	54715620	54716035
chr1	54930097	54930593
chr1	55230211	55230712
chr1	55431410	55431956
chr1	56688500	56689001
chr1	56714742	56715262
chr1	59011937	59012664
chr1	59249319	59251044
chr1	59280718	59282595
chr1	59289173	59289611
chr1	59348619	59349538
chr1	59369224	59370077
chr1	59478863	59479267
chr1	59732119	59732812
chr1	59755986	59756499
chr1	59762052	59763011
chr1	59972721	59973084
chr1	60171360	60171776
chr1	61767934	61768318
chr1	62822123	62822696
chr1	62901641	62902700
chr1	63249320	63249921
chr1	65363758	65364161
chr1	65468205	65468861
chr1	65631148	65631573
chr1	65640219	65640491
chr1	65885836	65886581
chr1	66277624	66278154
chr1	66840073	66840802
chr1	66846034	66846364
chr1	66860979	66862519
chr1	66904769	66905312
chr1	67390281	67391366
chr1	67395529	67396243
chr1	68152182	68152698
chr1	68962380	68962995
chr1	71546720	71547116
chr1	72748358	72749016
chr1	76251785	76252140
chr1	76960526	76960778
chr1	78148424	78148680
chr1	78148836	78149568
chr1	78444280	78445330
chr1	78469845	78470245
chr1	84908035	84908472
chr1	84971628	84972509
chr1	85039362	85040131
chr1	85741777	85742915
chr1	87836168	87836701
chr1	89149613	89150200
chr1	89546762	89547133
chr1	89983787	89984077
chr1	90374242	90374926
chr1	91487317	91488087
chr1	91852801	91853124
chr1	93002650	93002847
chr1	93250436	93250955
chr1	93644988	93646708
chr1	94073295	94073870
chr1	94344301	94344865
chr1	94883522	94884331
chr1	95185413	95186527
chr1	95186729	95187301
chr1	95233437	95233942
chr1	95538162	95538756
chr1	101361104	101361940
chr1	108650384	108650618
chr1	109094134	109094434
chr1	109102387	109102713
chr1	109968462	109969542
chr1	110026446	110026884
chr1	110158298	110158879
chr1	110358798	110359507
chr1	110363780	110364512
chr1	110364833	110365316
chr1	110880933	110882064
chr1	111422695	111423093
chr1	111506444	111507220
chr1	111742703	111743265
chr1	112050044	112051161
chr1	112297967	112298752
chr1	112936826	112937319
chr1	113008824	113009265
chr1	114354911	114355275
chr1	114447398	114448173
chr1	115259094	115259727
chr1	115915918	115916247
chr1	117040371	117040848
chr1	117047025	117047525
chr1	117051585	117051887
chr1	117129284	117129841
chr1	117337368	117337946
chr1	117390226	117390758
chr1	117664377	117664827
chr1	119682882	119683366
chr1	120190849	120191171
chr1	121253065	121253858
chr1	143913336	143913562
chr1	144533649	144534334
chr1	144891613	144892038
chr1	145042636	145043529
chr1	145382231	145383485
chr1	145437971	145438461
chr1	145455247	145455684
chr1	145476865	145477101
chr1	145516074	145516364
chr1	145610667	145611144
chr1	146643804	146644559
chr1	147806475	147807221
chr1	148241401	148241836
