chr1	10869	11969
chr1	28554	29654
chr1	29706	30806
chr1	35981	37081
chr1	51473	52573
chr1	61948	63048
chr1	68091	69191
chr1	130025	131125
chr1	157787	158887
chr1	332136	333236
chr1	366640	367740
chr1	379367	380467
chr1	563442	564542
chr1	564020	565120
chr1	565454	566554
chr1	567915	569015
chr1	568076	569176
chr1	609222	610322
chr1	621953	623053
chr1	656472	657572
chr1	693616	694716
chr1	751751	752851
chr1	761988	763088
chr1	762802	763902
chr1	807672	808772
chr1	812183	813283
chr1	859260	860360
chr1	894589	895689
chr1	894967	896067
chr1	900877	901977
chr1	917397	918497
chr1	935452	936552
chr1	947803	948903
chr1	954503	955603
chr1	1009587	1010687
chr1	1051641	1052741
chr1	1101484	1102584
chr1	1102243	1103343
chr1	1103385	1104485
chr1	1108264	1109364
chr1	1114835	1115935
chr1	1141971	1143071
chr1	1149418	1150518
chr1	1166629	1167729
chr1	1167311	1168411
chr1	1182002	1183102
chr1	1209165	1210265
chr1	1214816	1215916
chr1	1242947	1244047
chr1	1244889	1245989
chr1	1259136	1260236
chr1	1259971	1261071
chr1	1265694	1266794
chr1	1284630	1285730
chr1	1297057	1298157
chr1	1310775	1311875
chr1	1334608	1335708
chr1	1342593	1343693
chr1	1357049	1358149
chr1	1360508	1361608
chr1	1369241	1370341
chr1	1384069	1385169
chr1	1406143	1407243
chr1	1446531	1447631
chr1	1475733	1476833
chr1	1510149	1511249
chr1	1535376	1536476
chr1	1549795	1550895
chr1	1566474	1567574
chr1	1590373	1591473
chr1	1624067	1625167
chr1	1630369	1631469
chr1	1655666	1656766
chr1	1677331	1678431
chr1	1711796	1712896
chr1	1822395	1823495
chr1	1845266	1846366
chr1	1850612	1851712
chr1	1935176	1936276
chr1	1949780	1950880
chr1	1980909	1982009
chr1	2144059	2145159
chr1	2159134	2160234
chr1	2322267	2323367
chr1	2323046	2324146
chr1	2345136	2346236
chr1	2356419	2357519
chr1	2457939	2459039
chr1	2461584	2462684
chr1	2486078	2487178
chr1	2516930	2518030
chr1	2564381	2565481
chr1	2718186	2719286
chr1	2937046	2938146
chr1	2984732	2985832
chr1	2984901	2986001
chr1	3369990	3371090
chr1	3477254	3478354
chr1	3527959	3529059
chr1	3540566	3541666
chr1	3568084	3569184
chr1	3569225	3570325
chr1	3663800	3664900
chr1	3667962	3669062
chr1	3688352	3689452
chr1	3712968	3714068
chr1	3772845	3773945
chr1	3773678	3774778
chr1	3815936	3817036
chr1	3816757	3817857
chr1	4713792	4714892
chr1	5623131	5624231
chr1	5922701	5923801
chr1	6050526	6051626
chr1	6052433	6053533
chr1	6240083	6241183
chr1	6264535	6265635
chr1	6269349	6270449
chr1	6295300	6296400
chr1	6295932	6297032
chr1	6303252	6304352
chr1	6320935	6322035
chr1	6454351	6455451
chr1	6483848	6484948
chr1	6484630	6485730
chr1	6489856	6490956
chr1	6526155	6527255
chr1	6551660	6552760
chr1	6599914	6601014
chr1	6614241	6615341
chr1	6614495	6615595
chr1	6639061	6640161
chr1	6672745	6673845
chr1	6674567	6675667
chr1	6683926	6685026
chr1	6761884	6762984
chr1	6844384	6845484
chr1	7278420	7279520
chr1	7428003	7429103
chr1	7830329	7831429
chr1	7843380	7844480
chr1	7913472	7914572
chr1	8000826	8001926
chr1	8013351	8014451
chr1	8042943	8044043
chr1	8086268	8087368
chr1	8266557	8267657
chr1	8352223	8353323
chr1	8376886	8377986
